id,name,score1,score2
8487,Student_8487,72,96
8488,Student_8488,59,98
8489,Student_8489,50,98
8490,Student_8490,84,82
8491,Student_8491,87,61
8492,Student_8492,59,61
8493,Student_8493,55,51
8494,Student_8494,51,63
8495,Student_8495,51,67
8496,Student_8496,67,75
8497,Student_8497,91,79
8498,Student_8498,63,59
8499,Student_8499,87,85
8500,Student_8500,66,96
8501,Student_8501,69,99
8502,Student_8502,87,89
8503,Student_8503,60,77
8504,Student_8504,72,98
8505,Student_8505,79,75
8506,Student_8506,75,79
8507,Student_8507,94,70
8508,Student_8508,55,61
8509,Student_8509,63,59
8510,Student_8510,81,75
8511,Student_8511,81,70
8512,Student_8512,97,54
8513,Student_8513,86,59
8514,Student_8514,67,93
8515,Student_8515,93,60
8516,Student_8516,56,99
8517,Student_8517,96,69
8518,Student_8518,68,77
8519,Student_8519,60,59
8520,Student_8520,77,91
8521,Student_8521,81,53
8522,Student_8522,79,76
8523,Student_8523,85,92
8524,Student_8524,95,56
8525,Student_8525,63,57
8526,Student_8526,82,75
8527,Student_8527,83,62
8528,Student_8528,89,61
8529,Student_8529,97,85
8530,Student_8530,77,95
8531,Student_8531,52,90
8532,Student_8532,61,70
8533,Student_8533,71,83
8534,Student_8534,54,66
8535,Student_8535,67,84
8536,Student_8536,89,83
8537,Student_8537,94,57
8538,Student_8538,95,89
8539,Student_8539,56,96
8540,Student_8540,95,64
8541,Student_8541,94,65
8542,Student_8542,68,89
8543,Student_8543,91,99
8544,Student_8544,80,77
8545,Student_8545,87,76
8546,Student_8546,99,55
8547,Student_8547,62,87
8548,Student_8548,75,84
8549,Student_8549,81,98
8550,Student_8550,86,57
8551,Student_8551,61,98
8552,Student_8552,69,73
8553,Student_8553,87,68
8554,Student_8554,69,75
8555,Student_8555,90,66
8556,Student_8556,87,70
8557,Student_8557,68,56
8558,Student_8558,76,64
8559,Student_8559,54,89
8560,Student_8560,56,100
8561,Student_8561,80,56
8562,Student_8562,69,62
8563,Student_8563,59,82
8564,Student_8564,75,94
8565,Student_8565,82,76
8566,Student_8566,72,100
8567,Student_8567,55,63
8568,Student_8568,78,53
8569,Student_8569,58,86
8570,Student_8570,62,59
8571,Student_8571,55,68
8572,Student_8572,64,69
8573,Student_8573,66,94
8574,Student_8574,75,75
8575,Student_8575,92,66
8576,Student_8576,71,69
8577,Student_8577,61,83
8578,Student_8578,81,76
8579,Student_8579,85,85
8580,Student_8580,64,64
8581,Student_8581,64,99
8582,Student_8582,50,82
8583,Student_8583,53,73
8584,Student_8584,96,60
8585,Student_8585,70,71
8586,Student_8586,50,72
8587,Student_8587,99,82
8588,Student_8588,53,67
8589,Student_8589,91,84
8590,Student_8590,55,69
8591,Student_8591,87,93
8592,Student_8592,77,58
8593,Student_8593,70,95
8594,Student_8594,62,75
8595,Student_8595,98,80
8596,Student_8596,55,53
8597,Student_8597,72,93
8598,Student_8598,100,82
8599,Student_8599,94,92
8600,Student_8600,84,99
8601,Student_8601,71,74
8602,Student_8602,55,97
8603,Student_8603,65,97
8604,Student_8604,85,96
8605,Student_8605,100,75
8606,Student_8606,50,86
8607,Student_8607,72,99
8608,Student_8608,93,98
8609,Student_8609,72,64
8610,Student_8610,72,56
8611,Student_8611,64,61
8612,Student_8612,88,63
8613,Student_8613,93,85
8614,Student_8614,61,92
8615,Student_8615,79,74
8616,Student_8616,58,72
8617,Student_8617,89,69
8618,Student_8618,50,69
8619,Student_8619,98,75
8620,Student_8620,84,95
8621,Student_8621,72,52
8622,Student_8622,69,98
8623,Student_8623,85,54
8624,Student_8624,99,55
8625,Student_8625,62,82
8626,Student_8626,55,93
8627,Student_8627,68,82
8628,Student_8628,65,51
8629,Student_8629,100,67
8630,Student_8630,97,53
8631,Student_8631,88,79
8632,Student_8632,94,73
8633,Student_8633,65,99
8634,Student_8634,94,81
8635,Student_8635,70,80
8636,Student_8636,82,68
8637,Student_8637,74,91
8638,Student_8638,53,52
8639,Student_8639,77,69
8640,Student_8640,81,90
8641,Student_8641,92,54
8642,Student_8642,96,59
8643,Student_8643,64,83
8644,Student_8644,84,80
8645,Student_8645,53,77
8646,Student_8646,55,87
8647,Student_8647,58,57
8648,Student_8648,52,50
8649,Student_8649,67,98
8650,Student_8650,63,55
8651,Student_8651,93,100
8652,Student_8652,72,59
8653,Student_8653,83,59
8654,Student_8654,71,91
8655,Student_8655,81,60
8656,Student_8656,53,61
8657,Student_8657,70,62
8658,Student_8658,97,61
8659,Student_8659,57,100
8660,Student_8660,58,72
8661,Student_8661,84,76
8662,Student_8662,66,85
8663,Student_8663,63,60
8664,Student_8664,81,59
8665,Student_8665,68,69
8666,Student_8666,52,72
8667,Student_8667,70,79
8668,Student_8668,78,82
8669,Student_8669,80,60
8670,Student_8670,65,54
8671,Student_8671,86,100
8672,Student_8672,89,55
8673,Student_8673,60,90
8674,Student_8674,82,83
8675,Student_8675,98,58
8676,Student_8676,88,76
8677,Student_8677,79,51
8678,Student_8678,89,86
8679,Student_8679,56,87
8680,Student_8680,83,68
8681,Student_8681,95,83
8682,Student_8682,100,88
8683,Student_8683,60,54
8684,Student_8684,97,53
8685,Student_8685,67,51
8686,Student_8686,90,57
8687,Student_8687,56,83
8688,Student_8688,58,74
8689,Student_8689,65,77
8690,Student_8690,97,63
8691,Student_8691,75,64
8692,Student_8692,96,55
8693,Student_8693,93,67
8694,Student_8694,66,71
8695,Student_8695,57,84
8696,Student_8696,53,73
8697,Student_8697,58,82
8698,Student_8698,50,73
8699,Student_8699,81,69
8700,Student_8700,60,66
8701,Student_8701,66,73
8702,Student_8702,100,94
8703,Student_8703,92,75
8704,Student_8704,51,52
8705,Student_8705,99,95
8706,Student_8706,57,100
8707,Student_8707,96,61
8708,Student_8708,94,98
8709,Student_8709,97,90
8710,Student_8710,79,67
8711,Student_8711,85,100
8712,Student_8712,65,67
8713,Student_8713,60,91
8714,Student_8714,72,95
8715,Student_8715,90,65
8716,Student_8716,89,86
8717,Student_8717,94,85
8718,Student_8718,100,84
8719,Student_8719,94,77
8720,Student_8720,81,82
8721,Student_8721,51,52
8722,Student_8722,60,73
8723,Student_8723,88,87
8724,Student_8724,73,63
8725,Student_8725,92,61
8726,Student_8726,79,53
8727,Student_8727,67,74
8728,Student_8728,100,86
8729,Student_8729,88,71
8730,Student_8730,80,95
8731,Student_8731,51,64
8732,Student_8732,88,92
8733,Student_8733,53,63
8734,Student_8734,73,73
8735,Student_8735,64,95
8736,Student_8736,63,74
8737,Student_8737,72,74
8738,Student_8738,69,85
8739,Student_8739,57,68
8740,Student_8740,97,65
8741,Student_8741,83,96
8742,Student_8742,52,93
8743,Student_8743,95,79
8744,Student_8744,92,58
8745,Student_8745,82,56
8746,Student_8746,86,71
8747,Student_8747,56,97
8748,Student_8748,97,88
8749,Student_8749,89,98
8750,Student_8750,73,92
8751,Student_8751,88,55
8752,Student_8752,83,70
8753,Student_8753,81,93
8754,Student_8754,61,64
8755,Student_8755,72,57
8756,Student_8756,80,99
8757,Student_8757,58,67
8758,Student_8758,79,79
8759,Student_8759,92,67
8760,Student_8760,51,76
8761,Student_8761,89,89
8762,Student_8762,54,56
8763,Student_8763,69,65
8764,Student_8764,99,99
8765,Student_8765,95,68
8766,Student_8766,66,83
8767,Student_8767,59,67
8768,Student_8768,51,84
8769,Student_8769,59,69
8770,Student_8770,73,65
8771,Student_8771,80,82
8772,Student_8772,79,93
8773,Student_8773,59,88
8774,Student_8774,88,96
8775,Student_8775,73,88
8776,Student_8776,55,67
8777,Student_8777,76,95
8778,Student_8778,70,97
8779,Student_8779,62,78
8780,Student_8780,81,97
8781,Student_8781,61,71
8782,Student_8782,73,74
8783,Student_8783,76,94
8784,Student_8784,82,98
8785,Student_8785,90,93
8786,Student_8786,75,59
8787,Student_8787,91,56
8788,Student_8788,78,52
8789,Student_8789,74,67
8790,Student_8790,78,54
8791,Student_8791,100,97
8792,Student_8792,96,52
8793,Student_8793,100,83
8794,Student_8794,87,78
8795,Student_8795,65,90
8796,Student_8796,51,79
8797,Student_8797,64,61
8798,Student_8798,66,97
8799,Student_8799,57,81
8800,Student_8800,53,100
8801,Student_8801,82,98
8802,Student_8802,88,90
8803,Student_8803,58,73
8804,Student_8804,77,75
8805,Student_8805,67,63
8806,Student_8806,72,60
8807,Student_8807,51,93
8808,Student_8808,80,93
8809,Student_8809,82,79
8810,Student_8810,65,94
8811,Student_8811,67,52
8812,Student_8812,66,54
8813,Student_8813,96,61
8814,Student_8814,95,90
8815,Student_8815,63,83
8816,Student_8816,74,79
8817,Student_8817,89,76
8818,Student_8818,67,82
8819,Student_8819,71,95
8820,Student_8820,99,51
8821,Student_8821,74,51
8822,Student_8822,68,78
8823,Student_8823,54,91
8824,Student_8824,93,100
8825,Student_8825,80,62
8826,Student_8826,81,57
8827,Student_8827,53,52
8828,Student_8828,82,63
8829,Student_8829,62,89
8830,Student_8830,89,63
8831,Student_8831,85,69
8832,Student_8832,54,97
8833,Student_8833,60,87
8834,Student_8834,89,68
8835,Student_8835,90,77
8836,Student_8836,81,51
8837,Student_8837,71,87
8838,Student_8838,73,66
8839,Student_8839,77,71
8840,Student_8840,80,97
8841,Student_8841,71,75
8842,Student_8842,57,83
8843,Student_8843,72,86
8844,Student_8844,90,99
8845,Student_8845,67,76
8846,Student_8846,68,99
8847,Student_8847,92,71
8848,Student_8848,74,68
8849,Student_8849,95,59
8850,Student_8850,76,94
8851,Student_8851,77,69
8852,Student_8852,100,86
8853,Student_8853,64,72
8854,Student_8854,72,67
8855,Student_8855,87,86
8856,Student_8856,97,57
8857,Student_8857,59,61
8858,Student_8858,74,81
8859,Student_8859,72,52
8860,Student_8860,93,59
8861,Student_8861,87,96
8862,Student_8862,96,59
8863,Student_8863,96,56
8864,Student_8864,75,90
8865,Student_8865,93,75
8866,Student_8866,64,83
8867,Student_8867,82,55
8868,Student_8868,63,61
8869,Student_8869,98,90
8870,Student_8870,92,89
8871,Student_8871,82,92
8872,Student_8872,84,62
8873,Student_8873,91,91
8874,Student_8874,92,73
8875,Student_8875,96,61
8876,Student_8876,96,59
8877,Student_8877,68,92
8878,Student_8878,55,96
8879,Student_8879,56,53
8880,Student_8880,56,53
8881,Student_8881,53,81
8882,Student_8882,99,51
8883,Student_8883,76,51
8884,Student_8884,67,62
8885,Student_8885,91,68
8886,Student_8886,65,58
8887,Student_8887,55,53
8888,Student_8888,95,75
8889,Student_8889,88,91
8890,Student_8890,89,72
8891,Student_8891,86,94
8892,Student_8892,97,53
8893,Student_8893,79,100
8894,Student_8894,71,59
8895,Student_8895,69,51
8896,Student_8896,90,53
8897,Student_8897,100,100
8898,Student_8898,85,75
8899,Student_8899,95,94
8900,Student_8900,90,98
8901,Student_8901,83,78
8902,Student_8902,57,100
8903,Student_8903,55,84
8904,Student_8904,80,88
8905,Student_8905,76,85
8906,Student_8906,50,84
8907,Student_8907,82,82
8908,Student_8908,93,82
8909,Student_8909,83,99
8910,Student_8910,78,88
8911,Student_8911,91,83
8912,Student_8912,80,50
8913,Student_8913,96,87
8914,Student_8914,99,60
8915,Student_8915,57,84
8916,Student_8916,78,55
8917,Student_8917,65,62
8918,Student_8918,99,73
8919,Student_8919,91,98
8920,Student_8920,80,76
8921,Student_8921,86,60
8922,Student_8922,57,79
8923,Student_8923,79,63
8924,Student_8924,70,51
8925,Student_8925,66,96
8926,Student_8926,94,94
8927,Student_8927,97,76
8928,Student_8928,82,52
8929,Student_8929,62,92
8930,Student_8930,84,76
8931,Student_8931,82,57
8932,Student_8932,74,100
8933,Student_8933,65,69
8934,Student_8934,52,64
8935,Student_8935,50,77
8936,Student_8936,76,57
8937,Student_8937,79,80
8938,Student_8938,74,58
8939,Student_8939,72,77
8940,Student_8940,63,54
8941,Student_8941,61,93
8942,Student_8942,71,59
8943,Student_8943,57,51
8944,Student_8944,88,71
8945,Student_8945,86,89
8946,Student_8946,77,63
8947,Student_8947,92,50
8948,Student_8948,98,83
8949,Student_8949,57,97
8950,Student_8950,55,84
8951,Student_8951,85,60
8952,Student_8952,67,58
8953,Student_8953,70,83
8954,Student_8954,59,61
8955,Student_8955,100,86
8956,Student_8956,57,90
8957,Student_8957,61,51
8958,Student_8958,100,63
8959,Student_8959,100,88
8960,Student_8960,80,82
8961,Student_8961,55,72
8962,Student_8962,61,66
8963,Student_8963,68,82
8964,Student_8964,83,86
8965,Student_8965,99,73
8966,Student_8966,87,89
8967,Student_8967,69,94
8968,Student_8968,99,91
8969,Student_8969,72,78
8970,Student_8970,63,67
8971,Student_8971,61,75
8972,Student_8972,95,67
8973,Student_8973,83,64
8974,Student_8974,86,63
8975,Student_8975,77,66
8976,Student_8976,70,78
8977,Student_8977,65,100
8978,Student_8978,54,96
8979,Student_8979,68,81
8980,Student_8980,59,94
8981,Student_8981,70,97
8982,Student_8982,72,58
8983,Student_8983,86,100
8984,Student_8984,57,58
8985,Student_8985,51,71
8986,Student_8986,59,94
8987,Student_8987,57,85
8988,Student_8988,92,98
8989,Student_8989,70,89
8990,Student_8990,97,100
8991,Student_8991,73,71
8992,Student_8992,67,50
8993,Student_8993,94,77
8994,Student_8994,55,67
8995,Student_8995,97,99
8996,Student_8996,81,73
8997,Student_8997,65,70
8998,Student_8998,96,91
8999,Student_8999,90,97
9000,Student_9000,92,91
9001,Student_9001,93,90
9002,Student_9002,87,59
9003,Student_9003,91,88
9004,Student_9004,91,51
9005,Student_9005,85,68
9006,Student_9006,83,58
9007,Student_9007,77,52
9008,Student_9008,94,65
9009,Student_9009,92,80
9010,Student_9010,93,53
9011,Student_9011,51,83
9012,Student_9012,59,92
9013,Student_9013,88,71
9014,Student_9014,78,97
9015,Student_9015,86,57
9016,Student_9016,67,64
9017,Student_9017,69,56
9018,Student_9018,94,71
9019,Student_9019,95,59
9020,Student_9020,87,60
9021,Student_9021,73,81
9022,Student_9022,78,58
9023,Student_9023,82,87
9024,Student_9024,71,77
9025,Student_9025,75,78
9026,Student_9026,56,75
9027,Student_9027,53,64
9028,Student_9028,57,89
9029,Student_9029,59,66
9030,Student_9030,51,69
9031,Student_9031,98,59
9032,Student_9032,57,76
9033,Student_9033,78,59
9034,Student_9034,99,65
9035,Student_9035,57,75
9036,Student_9036,91,93
9037,Student_9037,59,67
9038,Student_9038,97,87
9039,Student_9039,62,94
9040,Student_9040,61,58
9041,Student_9041,85,92
9042,Student_9042,82,72
9043,Student_9043,81,85
9044,Student_9044,60,86
9045,Student_9045,68,67
9046,Student_9046,88,81
9047,Student_9047,89,88
9048,Student_9048,60,77
9049,Student_9049,56,91
9050,Student_9050,64,68
9051,Student_9051,91,79
9052,Student_9052,88,54
9053,Student_9053,85,99
9054,Student_9054,72,88
9055,Student_9055,66,82
9056,Student_9056,76,72
9057,Student_9057,65,89
9058,Student_9058,89,54
9059,Student_9059,72,85
9060,Student_9060,55,64
9061,Student_9061,70,69
9062,Student_9062,51,60
9063,Student_9063,59,66
9064,Student_9064,72,69
9065,Student_9065,68,85
9066,Student_9066,84,62
9067,Student_9067,81,65
9068,Student_9068,56,74
9069,Student_9069,70,54
9070,Student_9070,62,64
9071,Student_9071,58,83
9072,Student_9072,52,53
9073,Student_9073,54,65
9074,Student_9074,58,64
9075,Student_9075,89,84
9076,Student_9076,91,98
9077,Student_9077,93,94
9078,Student_9078,92,58
9079,Student_9079,83,84
9080,Student_9080,85,93
9081,Student_9081,99,72
9082,Student_9082,68,94
9083,Student_9083,87,54
9084,Student_9084,76,57
9085,Student_9085,53,69
9086,Student_9086,68,73
9087,Student_9087,84,67
9088,Student_9088,95,62
9089,Student_9089,61,78
9090,Student_9090,76,58
9091,Student_9091,92,83
9092,Student_9092,100,97
9093,Student_9093,57,50
9094,Student_9094,93,71
9095,Student_9095,94,75
9096,Student_9096,60,91
9097,Student_9097,87,57
9098,Student_9098,89,52
9099,Student_9099,61,76
9100,Student_9100,55,55
9101,Student_9101,99,58
9102,Student_9102,66,93
9103,Student_9103,61,53
9104,Student_9104,60,82
9105,Student_9105,84,73
9106,Student_9106,75,72
9107,Student_9107,64,63
9108,Student_9108,90,95
9109,Student_9109,83,82
9110,Student_9110,72,84
9111,Student_9111,87,73
9112,Student_9112,57,94
9113,Student_9113,59,70
9114,Student_9114,92,68
9115,Student_9115,50,60
9116,Student_9116,80,71
9117,Student_9117,86,88
9118,Student_9118,59,85
9119,Student_9119,51,85
9120,Student_9120,90,98
9121,Student_9121,77,82
9122,Student_9122,50,82
9123,Student_9123,73,89
9124,Student_9124,52,97
9125,Student_9125,89,86
9126,Student_9126,70,53
9127,Student_9127,87,91
9128,Student_9128,100,69
9129,Student_9129,96,74
9130,Student_9130,50,82
9131,Student_9131,57,50
9132,Student_9132,64,90
9133,Student_9133,65,79
9134,Student_9134,94,93
9135,Student_9135,80,79
9136,Student_9136,87,85
9137,Student_9137,54,71
9138,Student_9138,64,52
9139,Student_9139,85,54
9140,Student_9140,63,67
9141,Student_9141,89,85
9142,Student_9142,66,74
9143,Student_9143,82,94
9144,Student_9144,62,68
9145,Student_9145,64,93
9146,Student_9146,95,91
9147,Student_9147,77,71
9148,Student_9148,51,78
9149,Student_9149,81,91
9150,Student_9150,61,85
9151,Student_9151,67,81
9152,Student_9152,65,95
9153,Student_9153,97,63
9154,Student_9154,85,52
9155,Student_9155,97,73
9156,Student_9156,70,90
9157,Student_9157,75,74
9158,Student_9158,97,94
9159,Student_9159,71,51
9160,Student_9160,65,90
9161,Student_9161,54,84
9162,Student_9162,70,87
9163,Student_9163,66,80
9164,Student_9164,97,93
9165,Student_9165,53,66
9166,Student_9166,92,97
9167,Student_9167,58,88
9168,Student_9168,89,85
9169,Student_9169,78,78
9170,Student_9170,93,100
9171,Student_9171,70,69
9172,Student_9172,84,62
9173,Student_9173,89,60
9174,Student_9174,85,97
9175,Student_9175,100,93
9176,Student_9176,92,65
9177,Student_9177,73,60
9178,Student_9178,64,50
9179,Student_9179,80,53
9180,Student_9180,73,61
9181,Student_9181,64,75
9182,Student_9182,77,88
9183,Student_9183,97,57
9184,Student_9184,72,51
9185,Student_9185,57,73
9186,Student_9186,87,92
9187,Student_9187,59,99
9188,Student_9188,92,88
9189,Student_9189,82,81
9190,Student_9190,87,59
9191,Student_9191,55,98
9192,Student_9192,75,100
9193,Student_9193,60,62
9194,Student_9194,94,88
9195,Student_9195,51,98
9196,Student_9196,69,65
9197,Student_9197,57,63
9198,Student_9198,99,54
9199,Student_9199,65,70
9200,Student_9200,90,60
9201,Student_9201,51,73
9202,Student_9202,72,60
9203,Student_9203,82,99
9204,Student_9204,82,53
9205,Student_9205,78,62
9206,Student_9206,52,77
9207,Student_9207,87,69
9208,Student_9208,95,71
9209,Student_9209,67,97
9210,Student_9210,87,58
9211,Student_9211,97,68
9212,Student_9212,57,58
9213,Student_9213,83,75
9214,Student_9214,82,79
9215,Student_9215,69,88
9216,Student_9216,63,56
9217,Student_9217,83,59
9218,Student_9218,56,81
9219,Student_9219,96,61
9220,Student_9220,55,69
9221,Student_9221,69,93
9222,Student_9222,82,69
9223,Student_9223,92,86
9224,Student_9224,81,95
9225,Student_9225,91,90
9226,Student_9226,70,95
9227,Student_9227,62,65
9228,Student_9228,88,92
9229,Student_9229,93,90
9230,Student_9230,63,69
9231,Student_9231,83,80
9232,Student_9232,62,100
9233,Student_9233,72,71
9234,Student_9234,61,76
9235,Student_9235,98,59
9236,Student_9236,71,93
9237,Student_9237,92,62
9238,Student_9238,92,96
9239,Student_9239,93,84
9240,Student_9240,98,89
9241,Student_9241,78,53
9242,Student_9242,65,81
9243,Student_9243,98,51
9244,Student_9244,87,74
9245,Student_9245,74,65
9246,Student_9246,93,64
9247,Student_9247,65,55
9248,Student_9248,82,75
9249,Student_9249,51,79
9250,Student_9250,96,68
9251,Student_9251,88,70
9252,Student_9252,95,87
9253,Student_9253,83,79
9254,Student_9254,70,63
9255,Student_9255,81,50
9256,Student_9256,50,86
9257,Student_9257,80,97
9258,Student_9258,79,54
9259,Student_9259,57,86
9260,Student_9260,73,88
9261,Student_9261,69,60
9262,Student_9262,52,67
9263,Student_9263,92,54
9264,Student_9264,65,99
9265,Student_9265,94,51
9266,Student_9266,77,90
9267,Student_9267,98,99
9268,Student_9268,84,50
9269,Student_9269,80,80
9270,Student_9270,90,65
9271,Student_9271,65,57
9272,Student_9272,79,73
9273,Student_9273,58,81
9274,Student_9274,68,78
9275,Student_9275,91,65
9276,Student_9276,62,65
9277,Student_9277,89,69
9278,Student_9278,98,68
9279,Student_9279,100,70
9280,Student_9280,66,55
9281,Student_9281,65,66
9282,Student_9282,73,79
